10,0.000000,0.000000
20,0.000000,0.000000
30,0.000000,0.000000
40,0.000000,0.000000
50,0.000000,0.000000
60,0.000000,0.000000
70,0.000000,0.000000
80,0.000000,0.000000
90,0.000000,0.000000
100,0.000000,0.000000
110,0.000000,0.000000
120,0.000000,0.000000
130,0.000000,0.000000
140,0.000000,0.000000
150,0.000000,0.000000
160,0.000000,0.000000
170,0.000000,0.001000
180,0.000000,0.000000
190,0.000000,0.000000
200,0.000000,0.000000
210,0.000000,0.000000
220,0.000000,0.000000
230,0.000000,0.000000
240,0.000000,0.000000
250,0.000000,0.000000
260,0.000000,0.000000
270,0.000000,0.000000
280,0.000000,0.000000
290,0.000000,0.000000
300,0.000000,0.001000
310,0.000000,0.000000
320,0.000000,0.001000
330,0.000000,0.000000
340,0.000000,0.001000
350,0.000000,0.000000
360,0.000000,0.000000
370,0.000000,0.000000
380,0.000000,0.000000
390,0.000000,0.001000
400,0.000000,0.000000
410,0.000000,0.000000
420,0.000000,0.001000
430,0.000000,0.000000
440,0.000000,0.001000
450,0.000000,0.001000
460,0.000000,0.000000
470,0.000000,0.000000
480,0.001000,0.000000
490,0.000000,0.001000
500,0.000000,0.000000
510,0.000000,0.000000
520,0.000000,0.001000
530,0.000000,0.001000
540,0.000000,0.000000
550,0.000000,0.000000
560,0.000000,0.000000
570,0.000000,0.000000
580,0.000000,0.001000
590,0.000000,0.001000
600,0.000000,0.001000
610,0.000000,0.001000
620,0.000000,0.001000
630,0.001000,0.000000
640,0.001000,0.000000
650,0.001000,0.000000
660,0.000000,0.001000
670,0.000000,0.001000
680,0.000000,0.001000
690,0.000000,0.001000
700,0.000000,0.001000
710,0.000000,0.001000
720,0.000000,0.001000
730,0.000000,0.001000
740,0.000000,0.001000
750,0.000000,0.002000
760,0.000000,0.001000
770,0.000000,0.002000
780,0.000000,0.001000
790,0.000000,0.002000
800,0.000000,0.001000
810,0.001000,0.001000
820,0.000000,0.002000
830,0.000000,0.001000
840,0.001000,0.001000
850,0.000000,0.002000
860,0.000000,0.001000
870,0.000000,0.001000
880,0.000000,0.001000
890,0.000000,0.002000
900,0.000000,0.001000
910,0.000000,0.001000
920,0.000000,0.001000
930,0.000000,0.002000
940,0.000000,0.002000
950,0.000000,0.002000
960,0.000000,0.002000
970,0.000000,0.003000
980,0.000000,0.002000
990,0.000000,0.002000
1000,0.001000,0.001000
1010,0.000000,0.002000
1020,0.000000,0.002000
1030,0.000000,0.003000
1040,0.000000,0.002000
1050,0.001000,0.002000
1060,0.000000,0.002000
1070,0.000000,0.002000
1080,0.000000,0.002000
1090,0.000000,0.002000
1100,0.000000,0.003000
1110,0.000000,0.002000
1120,0.000000,0.003000
1130,0.000000,0.002000
1140,0.000000,0.002000
1150,0.000000,0.003000
1160,0.000000,0.002000
1170,0.000000,0.003000
1180,0.000000,0.003000
1190,0.000000,0.004000
1200,0.000000,0.003000
1210,0.000000,0.003000
1220,0.000000,0.002000
1230,0.000000,0.002000
1240,0.000000,0.003000
1250,0.000000,0.003000
1260,0.000000,0.003000
1270,0.000000,0.003000
1280,0.001000,0.003000
1290,0.000000,0.003000
1300,0.000000,0.004000
1310,0.000000,0.004000
1320,0.000000,0.003000
1330,0.001000,0.003000
1340,0.000000,0.004000
1350,0.000000,0.004000
1360,0.000000,0.004000
1370,0.000000,0.003000
1380,0.001000,0.004000
1390,0.001000,0.004000
1400,0.000000,0.004000
1410,0.000000,0.005000
1420,0.000000,0.004000
1430,0.000000,0.004000
1440,0.000000,0.005000
1450,0.000000,0.005000
1460,0.001000,0.003000
1470,0.000000,0.004000
1480,0.000000,0.006000
1490,0.000000,0.005000
1500,0.000000,0.004000
1510,0.000000,0.005000
1520,0.000000,0.005000
1530,0.000000,0.004000
1540,0.000000,0.004000
1550,0.000000,0.005000
1560,0.000000,0.005000
1570,0.000000,0.005000
1580,0.001000,0.004000
1590,0.000000,0.004000
1600,0.001000,0.005000
1610,0.000000,0.006000
1620,0.000000,0.005000
1630,0.000000,0.005000
1640,0.000000,0.005000
1650,0.000000,0.006000
1660,0.000000,0.006000
1670,0.000000,0.007000
1680,0.000000,0.005000
1690,0.001000,0.005000
1700,0.000000,0.006000
1710,0.000000,0.007000
1720,0.000000,0.006000
1730,0.000000,0.006000
1740,0.001000,0.005000
1750,0.000000,0.007000
1760,0.000000,0.007000
1770,0.000000,0.006000
1780,0.000000,0.005000
1790,0.000000,0.007000
1800,0.001000,0.005000
1810,0.000000,0.006000
1820,0.001000,0.006000
1830,0.000000,0.006000
1840,0.000000,0.006000
1850,0.001000,0.006000
1860,0.000000,0.007000
1870,0.001000,0.007000
1880,0.000000,0.007000
1890,0.000000,0.009000
1900,0.000000,0.009000
1910,0.000000,0.007000
1920,0.000000,0.009000
1930,0.000000,0.007000
1940,0.001000,0.006000
1950,0.000000,0.007000
1960,0.001000,0.008000
1970,0.000000,0.007000
1980,0.001000,0.006000
1990,0.001000,0.006000
2000,0.001000,0.007000
2010,0.000000,0.007000
2020,0.000000,0.008000
2030,0.000000,0.007000
2040,0.000000,0.009000
2050,0.000000,0.010000
2060,0.000000,0.008000
2070,0.001000,0.007000
2080,0.001000,0.007000
2090,0.000000,0.009000
2100,0.000000,0.007000
2110,0.000000,0.008000
2120,0.000000,0.008000
2130,0.001000,0.008000
2140,0.001000,0.007000
2150,0.000000,0.010000
2160,0.000000,0.010000
2170,0.000000,0.007000
2180,0.000000,0.007000
2190,0.000000,0.010000
2200,0.000000,0.009000
2210,0.000000,0.009000
2220,0.000000,0.009000
2230,0.000000,0.008000
2240,0.000000,0.008000
2250,0.000000,0.011000
2260,0.000000,0.009000
2270,0.000000,0.008000
2280,0.000000,0.011000
2290,0.000000,0.009000
2300,0.000000,0.008000
2310,0.000000,0.008000
2320,0.000000,0.009000
2330,0.000000,0.009000
2340,0.000000,0.009000
2350,0.000000,0.009000
2360,0.000000,0.009000
2370,0.000000,0.009000
2380,0.000000,0.010000
2390,0.000000,0.009000
2400,0.000000,0.010000
2410,0.000000,0.010000
2420,0.001000,0.010000
2430,0.000000,0.010000
2440,0.000000,0.012000
2450,0.000000,0.013000
2460,0.000000,0.012000
2470,0.000000,0.011000
2480,0.001000,0.009000
2490,0.000000,0.009000
2500,0.000000,0.009000
2510,0.000000,0.009000
2520,0.000000,0.011000
2530,0.000000,0.010000
2540,0.000000,0.010000
2550,0.000000,0.011000
2560,0.000000,0.010000
2570,0.000000,0.010000
2580,0.000000,0.011000
2590,0.000000,0.011000
2600,0.000000,0.014000
2610,0.000000,0.010000
2620,0.001000,0.010000
2630,0.000000,0.010000
2640,0.001000,0.010000
2650,0.000000,0.011000
2660,0.000000,0.011000
2670,0.000000,0.011000
2680,0.000000,0.011000
2690,0.000000,0.011000
2700,0.000000,0.013000
2710,0.000000,0.011000
2720,0.000000,0.010000
2730,0.000000,0.015000
2740,0.001000,0.015000
2750,0.000000,0.012000
2760,0.001000,0.011000
2770,0.000000,0.012000
2780,0.000000,0.011000
2790,0.000000,0.012000
2800,0.000000,0.012000
2810,0.001000,0.014000
2820,0.000000,0.012000
2830,0.000000,0.011000
2840,0.000000,0.011000
2850,0.001000,0.011000
2860,0.001000,0.013000
2870,0.000000,0.012000
2880,0.000000,0.012000
2890,0.000000,0.015000
2900,0.000000,0.014000
2910,0.000000,0.013000
2920,0.000000,0.013000
2930,0.000000,0.012000
2940,0.000000,0.014000
2950,0.001000,0.014000
2960,0.000000,0.015000
2970,0.000000,0.015000
2980,0.000000,0.014000
2990,0.000000,0.013000
3000,0.000000,0.013000
3010,0.000000,0.017000
3020,0.000000,0.015000
3030,0.001000,0.013000
3040,0.000000,0.014000
3050,0.000000,0.013000
3060,0.000000,0.013000
3070,0.000000,0.014000
3080,0.000000,0.014000
3090,0.000000,0.014000
3100,0.001000,0.014000
3110,0.001000,0.013000
3120,0.001000,0.013000
3130,0.000000,0.014000
3140,0.000000,0.014000
3150,0.001000,0.014000
3160,0.000000,0.014000
3170,0.000000,0.014000
3180,0.000000,0.014000
3190,0.001000,0.014000
3200,0.000000,0.014000
3210,0.001000,0.013000
3220,0.000000,0.014000
3230,0.000000,0.014000
3240,0.000000,0.014000
3250,0.000000,0.013000
3260,0.000000,0.014000
3270,0.000000,0.014000
3280,0.000000,0.015000
3290,0.001000,0.014000
3300,0.000000,0.014000
3310,0.000000,0.014000
3320,0.000000,0.015000
3330,0.001000,0.015000
3340,0.000000,0.014000
3350,0.001000,0.014000
3360,0.001000,0.015000
3370,0.000000,0.017000
3380,0.000000,0.016000
3390,0.000000,0.015000
3400,0.000000,0.015000
3410,0.000000,0.015000
3420,0.000000,0.015000
3430,0.001000,0.016000
3440,0.000000,0.016000
3450,0.001000,0.017000
3460,0.000000,0.016000
3470,0.001000,0.016000
3480,0.001000,0.016000
3490,0.001000,0.015000
3500,0.001000,0.016000
3510,0.001000,0.016000
3520,0.000000,0.016000
3530,0.000000,0.017000
3540,0.000000,0.016000
3550,0.000000,0.017000
3560,0.000000,0.016000
3570,0.001000,0.016000
3580,0.000000,0.018000
3590,0.000000,0.018000
3600,0.001000,0.016000
3610,0.000000,0.018000
3620,0.000000,0.017000
3630,0.000000,0.018000
3640,0.001000,0.017000
3650,0.001000,0.018000
3660,0.001000,0.019000
3670,0.000000,0.018000
3680,0.000000,0.020000
3690,0.000000,0.018000
3700,0.000000,0.063000
3710,0.000000,0.017000
3720,0.000000,0.018000
3730,0.000000,0.018000
3740,0.001000,0.021000
3750,0.001000,0.019000
3760,0.000000,0.018000
3770,0.001000,0.018000
3780,0.000000,0.024000
3790,0.001000,0.021000
3800,0.000000,0.021000
3810,0.000000,0.020000
3820,0.001000,0.019000
3830,0.000000,0.019000
3840,0.000000,0.018000
3850,0.001000,0.018000
3860,0.001000,0.018000
3870,0.000000,0.019000
3880,0.000000,0.018000
3890,0.000000,0.019000
3900,0.000000,0.020000
3910,0.000000,0.020000
3920,0.001000,0.019000
3930,0.000000,0.020000
3940,0.001000,0.020000
3950,0.001000,0.020000
3960,0.000000,0.021000
3970,0.000000,0.021000
3980,0.001000,0.023000
3990,0.000000,0.021000
4000,0.000000,0.022000
4010,0.000000,0.023000
4020,0.000000,0.023000
4030,0.001000,0.021000
4040,0.000000,0.023000
4050,0.000000,0.022000
4060,0.001000,0.022000
4070,0.000000,0.023000
4080,0.001000,0.022000
4090,0.001000,0.022000
4100,0.000000,0.022000
4110,0.000000,0.022000
4120,0.001000,0.022000
4130,0.000000,0.023000
4140,0.000000,0.023000
4150,0.000000,0.023000
4160,0.000000,0.023000
4170,0.000000,0.023000
4180,0.001000,0.021000
4190,0.000000,0.023000
4200,0.000000,0.023000
4210,0.000000,0.024000
4220,0.001000,0.023000
4230,0.001000,0.023000
4240,0.001000,0.022000
4250,0.000000,0.025000
4260,0.000000,0.024000
4270,0.000000,0.023000
4280,0.000000,0.025000
4290,0.001000,0.023000
4300,0.000000,0.024000
4310,0.000000,0.024000
4320,0.000000,0.024000
4330,0.000000,0.025000
4340,0.001000,0.024000
4350,0.000000,0.025000
4360,0.001000,0.024000
4370,0.000000,0.024000
4380,0.000000,0.025000
4390,0.001000,0.025000
4400,0.000000,0.026000
4410,0.000000,0.025000
4420,0.000000,0.026000
4430,0.000000,0.025000
4440,0.001000,0.026000
4450,0.001000,0.026000
4460,0.001000,0.027000
4470,0.000000,0.026000
4480,0.001000,0.026000
4490,0.000000,0.027000
4500,0.001000,0.025000
4510,0.000000,0.027000
4520,0.001000,0.027000
4530,0.001000,0.026000
4540,0.000000,0.028000
4550,0.001000,0.027000
4560,0.001000,0.026000
4570,0.000000,0.029000
4580,0.000000,0.027000
4590,0.001000,0.027000
4600,0.000000,0.029000
4610,0.000000,0.027000
4620,0.000000,0.027000
4630,0.001000,0.029000
4640,0.001000,0.028000
4650,0.001000,0.029000
4660,0.000000,0.028000
4670,0.001000,0.028000
4680,0.000000,0.029000
4690,0.000000,0.028000
4700,0.000000,0.028000
4710,0.001000,0.028000
4720,0.000000,0.029000
4730,0.001000,0.028000
4740,0.001000,0.027000
4750,0.000000,0.030000
4760,0.000000,0.028000
4770,0.000000,0.029000
4780,0.000000,0.031000
4790,0.001000,0.030000
4800,0.001000,0.030000
4810,0.001000,0.030000
4820,0.000000,0.030000
4830,0.000000,0.032000
4840,0.000000,0.031000
4850,0.000000,0.032000
4860,0.000000,0.030000
4870,0.000000,0.031000
4880,0.000000,0.035000
4890,0.000000,0.034000
4900,0.001000,0.034000
4910,0.000000,0.030000
4920,0.001000,0.031000
4930,0.001000,0.035000
4940,0.000000,0.033000
4950,0.001000,0.036000
4960,0.000000,0.033000
4970,0.001000,0.031000
4980,0.000000,0.032000
4990,0.000000,0.032000
5000,0.001000,0.036000
5010,0.000000,0.038000
5020,0.000000,0.039000
5030,0.001000,0.036000
5040,0.000000,0.034000
5050,0.001000,0.038000
5060,0.000000,0.035000
5070,0.001000,0.033000
5080,0.000000,0.035000
5090,0.001000,0.033000
5100,0.000000,0.036000
5110,0.000000,0.037000
5120,0.000000,0.038000
5130,0.001000,0.040000
5140,0.000000,0.036000
5150,0.001000,0.038000
5160,0.001000,0.034000
5170,0.001000,0.038000
5180,0.000000,0.039000
5190,0.000000,0.036000
5200,0.000000,0.040000
5210,0.001000,0.036000
5220,0.000000,0.038000
5230,0.001000,0.035000
5240,0.000000,0.043000
5250,0.001000,0.036000
5260,0.000000,0.037000
5270,0.001000,0.036000
5280,0.000000,0.037000
5290,0.000000,0.037000
5300,0.000000,0.037000
5310,0.000000,0.038000
5320,0.001000,0.036000
5330,0.000000,0.037000
5340,0.000000,0.038000
5350,0.000000,0.036000
5360,0.000000,0.037000
5370,0.001000,0.037000
5380,0.000000,0.039000
5390,0.000000,0.038000
5400,0.001000,0.039000
5410,0.000000,0.037000
5420,0.000000,0.038000
5430,0.000000,0.039000
5440,0.000000,0.039000
5450,0.000000,0.037000
5460,0.000000,0.041000
5470,0.000000,0.042000
5480,0.001000,0.039000
5490,0.000000,0.042000
5500,0.000000,0.040000
5510,0.000000,0.040000
5520,0.000000,0.042000
